userName,at,content,score,thumbsUpCount
Molly Rose Steed,2024-03-12T20:36:47,"Useful, but glitciher and glitchier. I can't imagine paying money. I've been using this app for 10+ years and appreciate many aspects of it, especially the ability to add my own recipes. In that time, several updates have been released only to disappear behind a paywall. Annoying, but the recent (months long) issue where the app adds extra instances of foods all over your diary whenever you change anything is almost the last straw. If it weren't for all my stored recipes, I would switch.",2,37
Isaac Surh,2025-03-25T19:37:20,"Terrible, terrible design. User interface is the most confusing, non-intuitive design imaginable. Also, wildly inconsistent calorie counts for food items. I typed in 1 cup cooked quinoa and saw search results ranging from 120 calories to 225. The search results appeared crowd sourced, so accuracy is dubious. People just write in their opinions, defeats the purpose of counting calories. Stay away from this app.",1,103
Brian T,2025-04-30T08:36:19,Edited Rating to 1-star. App is pretty sub-par these days. Does not sync with my Fitbit app to transfer calories burned and steps. This doesn't work regardless of syncing is done via HealthConnect (updates sporadically and randomly) or directly with Fitbit. The entire platform is becoming useless if it cannot track the most basic and relevant metrics. Disappointing as a paying subscriber. Will cancel if it isn't resolved satisfactorily.,1,123
Sara Vnuk,2025-09-21T19:54:58,"What Am I paying for, if every time I do a search for something I ate within the last day doesn't show up? This is annoying and time consuming. There really isn't much of an advantage to paying for a premium membership if I have to go through all the extra work to find the foods that I'm commonly eating anyway. Perhaps it's an algorithm change to get people to pay for the premium plus. Regardless, I likely will not be renewing my membership.",1,159
G,2026-03-29T20:45:42,I've had this app a very long time. It's extremely frustrating. It glitches out frequently and is slow. It is the ONLY app that does this. Their solution is to empty out the cache. I'd be doing that multiple times a day. They know it's an issue but have done absolutely nothing for their consumers. I'd switch to another one but I have everything saved from years of use. Then we have premium. Why would I pay for this if the above problems have never been fixed. Internet is not slow. Do better!!!,1,0
Sheryl Drobny,2026-03-19T01:17:10,"I have had this APP for years. My subscription was coming due. Thankfully, my credit card company declined the charge. When I checked where it came from it was from MFP. It was $30 dollars more than the amount they had been notifying me of. Their subscription has skyrocketed over the years and they just hit my limit! Trying to slip it through my credit card on the next level of annual subscription is really what caused me to cancel. Beware.",1,1
Tom M,2026-03-18T01:01:03,"Why would I ever pay for a premium membership on this app if the free version is this buggy already. Friend requests feature is malfunctioning. It was only after I added them through my phone contacts that it finally worked. Now, the app won't sync with the desktop version for the food diary. Meaning each time I logout of the app, all progress is lost. No use in re-entering data, still won't sync. Support says to use the desktop version for now, completely defeats the purpose of having an app.",1,2
Lori P,2026-03-22T15:34:08,"App has not been syncing (uploading) with their website since late January, Therefore not syncing with Fitbit. I've already seen that this is a known issue, lots of comments in the community. Their response is to enter your food diary on their website. I don't always have my laptop with me and that page does not work well on my phone, too small to read. This is absurd that it's gone on for 2 months.",1,15
Nic Kibler (Aphemra),2026-03-25T19:52:52,"The app does as advertised but I won't give it more than 1 star until they fix the sync issue. New phone season is here and everyone who is upgrading will be stuck losing any unsynced data or, like me, be forced to use my old device to track calories until they fix the problem. It has been an issue for months now and it's honestly unacceptable. I'll be finding an alternative app if it isn't corrected soon.",1,1
Shawn Stallings,2026-03-28T01:07:51,"If I could rate negative I would. Not a user friendly app. not useful as a free app, wouldn't allow a free trial, and if a product (such a pre made meal prep service) doesn't have a bar code you can spend 10 minutes searching for the meal to view every other meal in the database at least 4x. In less than a week this went from a potentially useful product for tracking macros to a constant headache and a great way to increase stress and encourge people to stop tracking",1,1
Addy Torres,2026-03-23T22:53:19,"What happened to this app?? You can't do anything without paying for it. Adding a recipe manually, it changes everything you write. Then allows you to edit and still it's wrong. If you give up and want to just add the macros at least to have something, it only allows you to add calories, no carb, no protein, no anything. This used to be a good app now, NO WAY. UPDATE: Please if you intend to respond to reviews then at least respond with an actual response, not some stock reply with a link.",1,2
Brie E,2026-03-11T07:20:09,"This app was perfect and I've gotten good and thorough use out of it! However, the new design is terrible! I liked being able to see everything laid out the way it was before... I shouldn't have to press a ton of buttons to get to see all the food I've eaten in a day. I should be able to quickly glance at my remaining calories and eaten food. I want the old interface back. At least give us a customization option to have the 'classic look.' Until then, one star. Bring it back & Ill change to 5.",1,3
Richard Hoose,2026-03-13T01:26:44,"OMG! With this latest update, the app is practically unusable! Can no longer edit a logged meal. When deleting multiple items, each must be done separately. Far more clicks to log and adjust a meal than ever. I have been a premium user for more than 6 years but I will be looking for a more practical solution than what MFP has become. Avoid this app! UPDATE: I can't believe all the steps now needed to look back at previous meals. WHAT WAS THE DEVELOPER THINKING!?",1,1
Derek Knipe,2026-03-12T11:57:49,"DO NOT USE WITH ANDROID!!! This isn't mentioned anywhere, but there is a major flaw that the app doesn't sync if you use with an android based phone. I logged for 8 months with my phone, only to lose 3/4 of my data when they did an update. Apparently, the developers are ""aware"" of this and working on it and they recommend NOT using the app, but rather the website instead. Completely ridiculous, unprofessional, and a terrible response.",1,1
Luke Hancox,2026-03-14T01:04:22,"for over a month the app and web version no longer sync. the problem is that all apps that use MFP data (like fitbit) pull from the web data. so now you have to enter everything on the web version which is a horrible UI and just not convenient. this is not a small temporary hiccup. it's been over a month!! their response? ""we're working on it."" they promise the next update will fix it. it doesn't. radio silence again.",1,1
M Mishka,2026-03-13T03:51:18,"Absolutely HATE the new update. I refuse to keep using it. the layout is not user friendly whatsoever and is not ""simplified"". there was absolutely no need to change the layout, but apparently they just wanted to completely destroy the app. my biggest grievance- it automatically is adding my exercise into my calories without showing that it added it to my calories.Im trying to LOSE weight, I am working out to be in a larger deficit not to eat more. RIP MFP",1,2
Andrew Rivera,2026-03-16T17:53:57,"Lots of clutter, constant ads, and pushing to buy premium. Getting worse over time, more and more pop up stuff. I don't need you to pop up a screen congratulating me for using the app every day. update: moved to one star. somehow they made it even worse. navigating through your food diary is way clunkier, added more steps and doesn't show all the food unless you go to a separate screen. no easy way to flip between days and see your diary on previous days. slower and more button pushes needed.",1,1
Sarah Osborn,2026-02-12T19:43:40,"I have a paid subscription. My food diary on the app isn't syncing with the server, so my last week of logging isn't actually in the system. I contacted support, and they told me it's a known bug with no current fix. They said to look out for an update in the store for a fix, but can't even confirm when that update will be. They told me to manually enter on the site, not using the features I'm paying for and to redo my entries. Also I get ads for their premium plan that I already have.",1,2
Christopher Simmons,2026-02-15T06:01:47,"It's ability to find and estimate food is useful, but not always accurate. My biggest issue is that the app miscalculated the number of calories I should be eating, and has caused me to only maintain and not lose weight despite being set to lose 2lbs per week. I had to do additional research to learn this as I was having no luck. I have a new app now that seems correct. This one miscalculated by about 500 calories per day, which was an increase of roughly 30%.",1,2
Marisol Gonzalez,2026-02-13T16:15:12,"I regret paying for a yearly subscription. The barcode scanner is painfully slow (5-10 seconds per scan), the database constantly fails to recognize foods, and you're forced to manually enter everything yourself. The photo AI is a gimmick—it guesses wrong or identifies totally different foods. Logging takes forever. Save yourself the frustration and try MyNetDiary, Cronometer, or Fitia instead. They're faster, more accurate, and cheaper (or free). Learn from my mistake.",1,3
Kathy L,2026-02-16T04:26:45,"This app was working fairly well until this afternoon. Then, I got automatically logged out. After logging back in, most of my food entries for the last 2 days were missing. Shortly after adding back in the foods I could remember, the foods in my diary multiplied, showing a ridiculous amount of calories at least double or triple what I consumed. Updating and restarting the app didn't fix the problem, so I uninstalled and reinstalled the app. After reinstalling the app, I am unable to log back in",1,0
Jacky B.,2026-03-04T01:27:07,"Update so terrible that it has fewer features than the older version, with no plan to incorporate those features. The nutrients I used to be able to track very easily are now buried under two or three layers of menus. Digging them up every single time I go to eat something just makes me not want to eat or not log what I eat, and both are the exact opposite of what this app should be doing and used to do for me. Yesterday, it could do it. Today, customer service says it can't. Such a waste of $",1,6
Ryan Christensen,2026-03-03T13:24:29,"I've been using this for several years on and off. in the last year I used it extensively to lose 90 pounds and achieve my goal weight, along with major health improvements. But what deranged lunatic came up with the recent update (3/3/2025)? This went from being intuitive and easy to use, to literally hiding the information you want behind to see. I can't see what I've logged without several clicks and the app fighting against me seeing my log. Stupid, and I'm probably deleting it!",1,4
Sheri M.,2026-02-26T00:49:02,"I literally just downloaded this app this morning and I've already encountered problems! I actually liked using the app throughout the day and was going to log a snack, when poof! All of a sudden my acct doesn't exists. I tried force stopping, uninstalling the app and trying to sign in and it's like I never signed up. I have the confirmation email and everything. I signed up for the seven day trial and was going to purchase it, but now with this happening so soon, I'm not so sure.",1,2
Dan Brown,2026-03-03T17:07:07,"The new update to the interface as of 3/3/26, is worse in every way. it is less intuitive and displays less information than the previous version of the app. Previous versions had substantially more information on the initial screen and was easily navigable. I have no idea why these changes were instituted. It seems to me that it has changed from a meal and macro record to a meal prep app. When my premium membership runs out, I will be moving to something else.",1,5
Ben Walker,2026-03-01T10:58:31,"I used to use this app daily, but stopped (life happened) for a while. Now the app won't let me log in- I get the blue MFP screen with a spinning circle indefinitely. I can login to the webpage, but not the app, and it doesn't sync to Garmin Connect. I opened a ticket over a month ago, and they 'are working on it,' but they closed my ticket & it doesn't seem to be a priority. It's sad to see what happened to this app.",1,0
Brian Noe,2026-02-20T21:50:26,"Installed app with trial. logged breakfast and lunch, but the app only chose to save the breakfast log. Even though I have a trial, the app will not acknowledge it. Play store says to log in with 3 days or it will be canceled. Plenty of other apps out there that do the same thing for free or less than $20/month. edit: ads take up 50% of the app on screen. complete waste of time/effort.",1,3
Matt P,2026-02-20T19:48:36,"I used to love using MyFitnessPal, but now you have to pay for it?? I just redownloaded the app from when I used it to sound calories in 2021, and it has so many glitches! I put in bacon and it, at first said no matches, then when matches showed up, it would glitch and go back to the initial input screen. I'm not sure what is up with FREE apps, but they all want you to pay and they all have glitches and aren't as easy as they used to be to use! I'm outta here.👎👎👎",1,4
T. Jones,2026-02-22T15:50:02,"I liked it when it was working. Now it takes forever to load and sometimes doesn't load at all. Update 2/22/26: Between the price hikes,poor features, the app constantly logging me out,and now the app just not loading anymore, I'm no longer renewing my premium membership and moving on to something more reliable. The way greed ruins good products is sad.",1,3
Kayla K.,2026-02-18T21:47:57,"I used to love this app. I downloaded it again today, and after installing, it opened once. It would not perform the logging function (clicked + and app just grayed out/nothing happened.) I tried this more than once, then tried closing and reopening the app. Now it won't get past the loading screen, and this is continuing to happen after a phone reboot. Very disappointed.",1,0
Kawanis S,2026-02-25T14:43:08,It's been 2 years since my last review & same exact problems 2 years later. The app has more food items already programmed by barcode compared to other apps. It can pair to several apps. It doesn't pair with Samsung Health! Only pairs with a specific glucose app. The app doesn't have body measurements with the premiun version. Can't change your username in the app. I don't want to go to the website to do things I should be able to do in app. MFP doesn't care.,1,1
Blackstone Cherry,2026-03-03T11:35:28,"upon opening the app I'm bombarded to join premium 3 times back to back. I exit out of the ""offer"" and it pops up again. Syncing to other apps is terrible. Searching for food to add to each meal and suddenly I'm ""offline"" but every other app works fine. Cool that it syncs with the Garmin app but it randomly logged me out and my password wouldn't work. It also changed my default log in email on me almost like it's mixing up 2 of my emails.",1,1
Aaron Helms,2026-03-18T00:36:24,"horrible update. everything is harder to do now. did you test this update at all? I have to click so many more times now to do anything edit: the more I use this new version, I keep finding new ways to hate it. I miss the very clear calculation of my base calories, my added calories from exercise, my consumed calories, and my remaining calories. this has all been ""simplified"" and made completely esoteric. it's awful",1,3
Isaac Smith,2026-03-13T07:09:21,"Genuinely crashes more than any other app I have ever used. This is a silly, poorly designed calorie counter... Why exactly does this crash more than any game I've ever tried? If I got a dolla for every time it failed, crashed, shut down, or did some other stupid glitch, I'd have anough money for a liftime membership... Just bad, try something else. Forget the UI change! Fix the app first! still crashes all the time!",1,3
Benjamin Shaibu,2026-03-16T04:17:32,"Was good for tracking calories. Has a large bank updated by users. Has some good charts Integrations are unreliable (e.g. Strava import) Menus have become more hidden behind clicks over time e.g. Harder to find the menu on weight progress, Harder to get to your daily log, etc. The app keeps adding ""improvements"" that make it harder to use e.g. it's harder to customize water logging now. There are also some bugs with syncing exercises to the server. the new ui update makes it even worse :/",1,4
Michael Johnson,2026-03-16T18:22:51,"New dashboard/diary layout negatively impacted the way I interact with the App. Personally, I found it to be a detriment to how I use MyFitnessPal, and the lack of an option to stick with the previous layout is disappointing. Older versions were more succinct and fit my routine. This change will influence my decision to renew my membership, as I personally don't find value in the new layout or user experience (though others may disagree).",1,10
Sean Lantto,2026-03-12T08:57:00,"the new layout is not as helpful and intuitive as it was intended, the version prior to this one has everything for the day easily visible , had to do fewer clicks. best case add an option to choose layout, worst case; make it so all the foods are visible in the diary without clicking on a particular meal, I'd rather scroll down the list then click into something, next add the orange bar and the counter to calories remaining to show calories burned instead of just ticking the calorie limit",1,1
Katarynna Sodaro,2026-02-01T00:05:09,"This app used to be AMAZING. I got so many people to download and start using it. I have been using it since 2017 and even with features moving to premium over the years, I still loved it but ever since the new update it's just terrible. This upgrade was the worst thing they could've done for the app. its not user friendly. deleted all saved foods, pop ups like crazy and makes it seem impossible to track anything. They just need to bring the old version back. This was a big mistake changing it.",1,2
Kailee Altman,2026-03-02T22:38:33,"The new UI is terrible. Calorie counting is the main thing I use this app for and I liked when it clearly displayed the calories from food, calories burned from exercise, and how many I had left before going over my calorie goal for each day. I cannot figure out how to get that kind of display of information back.",1,4
Hope Bailey,2026-03-08T04:04:37,"well it has gone down hill. used to add food and it would track it and tell you your nutritional values for free, it also used to let you add recipes ( like meat, water, salt. which I eat often so it is even less useful) I recently re-downloaded and it still lets me log in food but it will not tell me the national values, or add recipes anymore unless I pay.",1,1
Patti Lockamy,2026-03-15T05:14:58,"3/14/2026 update: It got better for a while, but it's logged me out twice TODAY! The app keeps logging me out, which is a pain when I just want to add something to the food diary. And the constant requests to upgrade are getting very old. If I want to upgrade, I will, but the ads for it make me determined NOT to upgrade.",1,1
Cynthia Jordan,2026-03-09T14:23:44,"The premium service is good for tracking water/food intake, provide access to community/recipes. You can connect your fitness tracker to sync your activity with MFP. This feature d/n work. I have a Samsung, others complained of same issue with Fitbit. Troubleshoot: disconnect tracker, uninstall/reinstall MFP, reconnect tracker, sync. Repeat for each time you want to sync steps. NO TY! Sleep NEVER crosses over. Have to pay to use barcode scanner.",1,0
Natasha Sparlin,2026-03-12T04:40:00,"Updating my review. I have used MFP for well over 10 years, & have loved everything about it. I used it this morning (3/11/2026), & by this afternoon there was an update. It's now absolutely horrendous! Zero user friendly. There's plenty of free food tracking apps, & if this newest update is where MFP wants to go with this, I'll gladly leave for another one. Utterly disappointed. For anyone looking for a similar free food tracking app, check out MacrosFirst or Cronometer.",1,1
Nick C,2026-01-19T03:47:20,"Hate the newest update. Way to make it way more time-consuming to log the foods you normally eat. 🙄 Edit: No bug, it's just the way it was designed. Foods get added to the totals and do not appear on the daily list of foods. This makes it so you can not delete/edit them food. Sometimes, they are added to the Meal total, sometimes not. Either way, your daily totals come out incorrect. This is enough to make me not want to use this app anymore. Not cool.",1,18
Richard Bailey,2026-01-25T00:57:29,"I decided not to subscribe after the free trial, mainly because it is quite buggy. There are so many syncing issues with fitbit I'm never sure what my actual allowance is. Sometimes it won't sync my exercise. Sometimes 1000s of phantom extra calories are added and disappear again later. Graphs don't always update when you change dates. I will keep trying with the free version for a bit and then decide if it is worth subscribing or instead trying a different app. Update. It's so buggy. I quit.",1,33
Midnight Midnight,2026-01-16T03:18:38,Probably the worst tracking I've ever ever used. I'd rather use excel than the app. 25% of the screen is adds and useless info. I use the site on a pc and it is much better. I try to go back and the app takes me out and closes it. My macro preferences doesn't stick. My calories are way too low but trying to figure it out on the app with such little screen space around the import stuff makes it impossible. I'm just going to use the PC since the app is such garbage.,1,4
Leanna Jenkins,2026-01-06T20:25:25,They ruined this app. I have used this app on and off over the years and it used to be extremely user-friendly and the barcode scanner was free. This time I could not even make it 24 hours without the constant prodding to get me to sign up for premium or the constant prodding trying to get me to add more stuff. which is what I was trying to do but I would have to close your stupid prompts just to try to add what I was going to add is it trying to teach me how to add stuff even though that's what,1,4
Kevin Doolittle,2025-11-18T19:15:33,"Latest update makes it unusable unless you have a Premium account (which I can't afford and don't need extra bells and whistles). No longer able to scan a barcode without Premium, which means you can't get an accurate food and calories. Would give it zero if I could. Every other calorie logging app allows barcode scanning so this is a ripoff and bait and switch tactic (which is absolutely illegal so I'll be reporting you)!",1,8
Vee Beatty,2025-10-16T21:18:16,"The new update is both hideous and difficult to use. I'm seriously considering cancelling my subscription and trying out a different calorie counter. Trying to find anything on the app takes a lot longer than it used to, the recent history foods is so much shorter that I have to keep re-seatching for or scanning foods that I eat every other week. Not at all happy. If it's not reverted by the end of the month I'd be shocked, and I'd be out.",1,11
Patrick Williams,2025-11-09T23:05:51,"I have only been a app user for about 4 months and it was helpful to keep me accountable. It was also good for me to be able to have a visual reference. I joined after the bar code scanner was changed to premium so that was not a big deal, but now they have moved the Macros behind their PayWall. Disappointed is only one way to say it. Save the ""We will share with the team"" MFP and just do better.",1,6
Bobbie G,2025-10-30T06:56:43,"All I wanted to do was change my email address from an old account to a new one, since I cannot access the old one reliably. The website gave me error messages that it was an invalid address multiple times. It is not invalid and there was no typo. I got into a chat with the AI and it kept suggesting steps I should try, and when I said I had already done so, it just kept looping around in the same 3 sets of recommendations. I deleted my account. No money for you. Bad/nonexistent customer service.",1,6
Carolinne Shaffer,2025-10-20T16:40:03,"unfortunately having to downgrade my previous review after the latest updates since you took away/hid several useful features: 1. No longer able to move logged food to different meal/day 2. No longer able to copy a meal to a new day. 3. No longer able to bulk update logged time. 4. No longer able to bulk delete. and this is just what I've found so far. Nice new UI, but the best functionality went away.",1,7
Burnsy B.,2025-10-18T06:40:31,I have been using this app for at least 7 years. I pay for premium so I can track my macros and it has been perfect for all this time. A couple of days ago I opened the app to find it completely changed. I can no longer see my entire day at a glance to figure out where I can make changes but have to click on each separate meal. I can no longer copy meals from the day before or create meals. So many other issues- it's more work! I may be searching for a new app at this point.,1,15
Laura Schaible,2025-10-14T23:28:39,"Have been using MFP for years and loved it. NOT ANYMORE. New UI that was just pushed is horrible. It's not remotely intuitive, options that were front and center now take multiple clicks to get to, it's just awful. I'm so angry I just upgraded and already paid for a year's subscription, cause this new version is absolutely NOT WORTH IT. And that really sucks, because I LOVED this app before. Definitely cancelling this subscription.",1,12
Amanda Wood,2025-11-30T19:09:05,Update: I am wondering if there will there be an update anytime soon. I can't see paying $20/month when the last update has been so awful and time consuming to track. So many features that once were there are gone. So disappointed still. I hate the new update. I often eat the same foods and can't copy the meal to a different day like I could in the past. Makes tracking more cumbersome and takes longer.,1,10
Keith Myers,2025-10-18T02:41:43,"The most recent update basically makes the app unusable! You can no longer swipe back and forth to navigate from one day to another. You cannot copy parts of a meal to another day. You cannot copy a meal from several days ago. Performance of the UI sluggish. Logging food take 2x as many operations to complete. Search no longer finds recently used food. Meal descriptions have lost value as ""Eggs and 2 more"" is pretty useless. The silver text on black background is hard to read.",1,11
Kiki,2025-10-17T00:57:48,"I used to use this app to log my meals and see where I am missing certain nutrients a day (and where I need to adjust) for medical reasons. Now, the new UI change has made it difficult to do this quickly and efficiently. And since I have limited time in the day to do things, it has now become a hindrance. I liked the older UI. It made everything easier to do and see. Because of this new UI, I am now canceling my premium subscription and uninstalling the app.",1,4
Michelle McRoy,2025-11-05T21:48:51,"I had used this app years ago and absolutely loved it. decided to come back and try it again to help me lose some weight that I recently gained back. upsetting that I cannot use intermittent fasting tracker, barcode to add food quickly, or add the time of day that I ate something because it's all a premium price. I'm going to try this for a few more days, but most likely we'll be deleting it. very upsetting",1,8
Peggy Kreuser,2025-11-23T22:41:01,"I've used this app for many years and this newest update is so bad. Trying to scroll back to previous dates is no longer quick. SO MANY extra taps to add one food item or to view my entire day. Entire day or meals; not both. I keep selecting PLAN at the bottom, thinking it will expand my day so I can see what I've added, but it's a digital planner, which is a premium PLUS service. I already pay for Premium. I don't want the plus, AND I can't remove it from the main task bar. No renewal for me.",1,4
Rachel Ryan,2025-10-18T06:19:17,"I downloaded this app in Aug (its the middle of Oct) and I have loved it for the past 2 months other than a little bug with my samsung health and MFP talking to each other its been great! Until a few days ago when they decided to do an update and completely change the whole UI. EVERYONE HATES IT! It have become very unused friendly. It takes 4, 5, 6 times as long to find things that were readily available right on the dashboard before this catastrophe. Go onto Reddit and read for yourself.",1,6
Brianna Reed,2026-01-03T22:21:44,"I used to love MyFitnessPal but with the recent updates, it is practically unusable without paying for the subscription. You can no longer scan barcodes (a feature that used to be free) and oftentimes, even when searching for exact names of products, it will not pull them up. It seems the app has intentionally made it so difficult and time consuming to add each food manually to push you towards paying the subscription. The pay wall for basic features makes it unappealing entirely.",1,9
Alex Pinson,2026-01-09T00:26:42,"This app used to be great, but has become so bloated with premium offers, ads, and paywalled features that it's practically useless unless you want to shell out for another subscription service. I was annoyed when they took away free features and made you pay to get them back, but the final straw is a full screen popup asking me to try premium (with a second popup if I click no) EVERY single time I open the app.",1,5
Kevin Kittinger,2025-10-23T03:07:10,Lost key features in the app. Last app version everything was great. A new update and they have told me they have dropped key features I have been using for years and there is no intention to restore them. I have lost the ability to copy meals from my diary to the current day or even save meals from the diary. Totally disappointed . time to look for a new app and subscription.,1,5
Alex Pepe,2025-12-06T07:32:14,"Been using this app for about 4 months now, and I found it great for tracking macros and keeping track of my calorie intake. Today, with the most recent update, they hid the ability to see your macros behind the premium pay wall. Totally unacceptable to take away a basic functionality of the app that used to be free, and I will no longer be using it.",1,6
April Colavito,2025-11-30T22:04:17,"This used to be a good app. I don't like that I can't manually enter foods, I have to choose from their list which shows items having more calories than they actually do. My Oikos triple zero yogurts are 90 calories but in the app they're 120. My eggs that are 78 calories are showing as 91 in the app. And you can't scan foods unless you pay for premium.",1,3
Jeffrey Hunter,2025-11-16T01:12:02,"I wish I could give this app a -1 star! I have been a premium subscriber for many years, however they decided to add a premium+ subscription which supersedes the premium (paid) version. In doing so they eliminated several features which paying customers have paid for and now want you to pay an additional fee to use them by subscribing to the premium+ version. I encourage people to find honest apps which do not move the goal pole during the middle of the game.",1,2
Tracy,2025-12-31T20:53:44,"Was a great app until the latest update. Between the pressure to upgrade to premium and the new navigation at the bottom of the screen taking up a quarter of the page, I'll have to find another way to track my diet. • 12/31/25 With every update, this app gets worse. Now, it seems their main goal is to push you into upgrading to ""Premium +"", meanwhile the base app gets harder to use, and costs more money. They need to make a ""lite"" version with just basic food logging like it was a few years ago.",1,9
Lynnea Jackson,2025-10-28T01:01:01,"I absolutely hate the latest update to this app. I've been using the paid version for several years, fairly happily. Now I pretty much hate everything about it. It's hard to navigate. I can only input one food at a time. It's a pain to scroll and see last days meals. But suddenly, I can't copy meals. I can't save meals. And it's become extremely difficult to create meals and recipes by scanning the labels? I'm going to hate it if I have to start over on a new app.",1,7
S Hall,2026-01-18T19:02:43,"EDIT: I log my food every day, yet I get notifications each day that I haven't registered my meals. What gives? Plus, I set my macro percentages but the app fails to adjust to my settings. The daily calorie goal set by the app is way above maintenance for days where I'm less active. Sadly, there's no way to vary this number to coincide with my training schedule.",1,4
Jacob Krabbe,2025-12-16T23:04:08,"The app is completely unusable without paying. You literally cant do anything. Barcode scan? Quick add? All paid. It won't even show you your macros unless you pay. Using this app is worse than just creating a spreadsheet and tracking yourself. I used to pay. but I refuse to support such disgusting levels of greed. There are other fitness apps out there that provide way more features for free, and also cost less if you want to pay. Stay away from this app.",1,13
Joshua McLean,2025-10-17T03:49:04,"This app won't let you set your own daily caloric goal. Instead it sets a random goal and makes you adjust percentages of macros which don't actually lower the overall caloric goal. In trying to lose weight and it's telling me to eat 3000+ calories. Support is no help either, just saying to wait for a fix in the newest update but I've been waiting 6 months for one",1,1
Russell Miller,2025-10-15T19:47:11,You took what was not broke and found every way possible to make it worse. The new UI is awful. I can't copy meals anymore. All the charts are gone. The least you could have done is allowed us the option of what data we wanted presented and how we wanted to see it instead of just taking it all away and neutering the options for meal input. Please undo the damage you did and then put yourself in timeout until you feel adequately shamed and chastised.,1,6
Khalid Abbas,2025-10-21T19:34:49,"Pay wall access for basic use. Most recent update blocks macros of complete meal(breakfast, lunch, dinner, and snacks). Greed at its best. Snyc and connectivity between complimenting apps is worthless and unreliable. No thanks to troubleshooting it's not me, it's you and your app! I would give this app a much higher rating if the meal macros were unlocked like they were before the latest update.",1,4
Jessica Stocker,2025-10-20T02:03:24,"Oct 2025 android update has ruined the app, it's no longer user friendly and many of the features I loved have disappeared. Can no longer copy meals, can't easily move foods from one meal to another. You also have to click 2 more times to add a food and to go back to previous days. So perplexed and annoyed by this release. Frustrating that I already paid for a year of premium!",1,8
Betty Anne Flynn,2026-01-23T17:33:06,You had a great app but now it sucks. I see a lot of users agree with me and you guys apologise but don't seem to take actio to address all the ussues. I've loved using this app for more than 10 years until now. The recent update has taken away functionality that I use regularly. I can no longer save a meal that I have regularly. I can reuse yesterday's meal but not the meal from 2+ days ago. The meal planning function allows for little flexibility. I'm very unhappy with this new update.,1,5
Heather Monroe,2026-01-19T23:17:06,"It's terrible on my S25 Ultra. Buggy, search is complete garbage. I've used mfp for years since back when barcode scanning was available in free version and I lost some POUNDS. Recommended to my friends and fam. It's awful now. When I got the new phone, it would NOT recognize my old account info...also refused to let me create an account with that email bc it was in use. I uninstalled/reinstalled. No good. And now search is NOT working. Simple things like glazed donut come up with no results.",1,2
Matt Levonian,2025-10-15T01:48:04,"I can no longer recommend this app with the latest UI update. Logging is more confusing, and information that used to be easily available is now hidden away. Everything loads slower, and they introduced a button at the bottom whose only purpose is to display an ad for a subscription upsell. The app is now significantly less pleasing and more difficult to use for the simple tasks of logging food and viewing the foods you ate today and in the past week.",1,8
Ron MacWillie,2025-10-18T05:32:19,Another case of if it ain't broke dont fix it. New UI is atrocious. Log confuses you with suggested prior foods for a meal if you havent logged anything yet.. To see what you ate for a meal you have to actually click into that meal now and you can only see one meal at a time. I just want to see the whole day with a category for each meal. You cant see calculations for adjustments on the log either without doing mental math and assuming you remember your base daily goal. Nobody asked for this.,1,10
Donna Albertson,2025-10-15T17:33:36,"I HATE the new layout! I can't see everything I've eaten for a meal unless I click on it and it takes an extra click to add *each additional item* to a meal! Why add extra steps‽ Why does it take fiddling around for upwards of 30 seconds to get the barcodes to scan? The only value add to the updated layout was adding a quick click ""log yesterday's meal again."" I've been using this app for years, most of the updates have been very beneficial, but not this one!",1,6
Amanda,2025-11-19T06:31:04,"Came back to this app after 5 years and everything is behind a paywall now. Features and functionalities that used to be free are now $80 per year. No thanks, if I can't scan a barcode and have to manually type in each food item, I'd rather go to a brand new app and just calculate and enter the calories myself. Ridiculous.",1,3
Jon Davison,2025-12-10T12:25:17,"there was an update about a week ago. After the update completed, the app wanted me to log back in. For whatever reason the app refused to log me back until this latest update came out. I ended up losing a lot of progress. I no longer have any confidence in using this app and plan on looking elsewhere for my fitness goals. Edited: Just edited to say that I canceled my subscription.",1,6
John Denson,2025-11-30T12:08:26,The phone app and the online version rarely sync. I find the phone app barely usable and does me no good when I'm on the road. A week later and it doesn't sync any foods that I log daily. in fact I changed my calorie goals a month ago and it doesn't recognize that change. computer version works fine and I love it. If it doesn't work for me on the road/phone there is no reason to upgrade to the premium version.,1,3
Spencer Fredericks,2025-10-15T18:56:00,"Edit: The new update has ruined the seamless synergy of this app. I can't copy meals to a different day, can't save meals for easy logging in, and whenever you try to put your food info in you get exited out of the screen and have to jump through 3-4 more screens just add another item. Please revert these changes, this really makes the app annoying to use. All the new features really make this much easier to track my meals and diet.",1,1
Kevin Lang,2025-11-10T00:15:54,"Don't try to depend on any of their features working. Don't think for a minute that something they fix won't break with their next update. They don't belive in testing at all. An example is Reminders. As many times as they've broken them, you'd think that might be something they test for. Nah. Testing is for sissies, I guess. Don't know what that means about any sensitive data you might put in.",1,5
A Google user,2025-12-15T16:30:50,"Just noticed yesterday I was charged for a premium subscription on Dec 6 without my knowledge. That's some deceptive business friends. I never received a notice about the charge either. It doesn't matter how good the app ""might be"" to me now, every bite I may log leaves a foul taste behind. AND YES, I requested a refund from Play.",1,1
