userName,at,content,score,thumbsUpCount
Samyog Limbu,2025-10-28T17:31:11,"Tried to track food, got interrogated instead..Yazio has a clean interface and the snapshot feature seemed useful but it’s locked behind premium, of course. Too many unnecessary personal questions are required upfront (work hours, children, etc.), I'm just a young dude, and you can’t skip them. Also forces a weight goal even if you don’t have one. Feels like it was made for old aunties with specific health goals, but for a teen just trying to track food easily? It’s more hassle than help.",2,1
Keeley James,2025-12-11T15:10:34,"there are a billion and one adverts for pro every 5 minutes — i get you need to make money but its excessive. i haven't been using the app very long, so take this next part with a grain of salt, but to me, it seems that they are taking their normal features and making them pro. yesterday, I could track for future days fine, this morning it told me i need to pay. I have a limited space so I'll cut it short, this app is amazing – only if you pay. if you aren't willing to do this, don't bother",2,6
Valentin Bystrich,2025-12-14T23:55:42,"Tracking now three times as long as at the beginning of the year. Animation and ""AI"" Feature making the App not usable for me. Sadly, up to this point it was great. I will cancel my subscription if the bothersome new feature will not be optional.",2,44
Buzila Andrei,2025-12-09T10:03:34,"was nice, it's very bad atm. this suposed to be a calorie track app, now they put all kind of stupid things in to make it harder to use and to lose a lot of time (who need a streak updaye daily, or to ask for AI foto of your plate everytime you wanna add something, or to get a meal suggestion everytime). we want a simple and clean app, not this (like it was 1 year ago). if nothing changes I will cancel subscription and move to another app.",2,5
Marjo,2026-01-15T14:04:39,"Hello! I do like yazio and do want to continue using it. An only thing I don't really appreciate is an AI meal tips,and I haven't found how to turn them off. Is it possible? Or will it be added in the future?",2,1
Anastasia-Andreea Simionescu (Ania),2025-12-05T13:54:26,"I have rewrite my review, but my stance stays on. We dont need animations, and the food checker is not motivating in my opinion, that part should be optional to use. And as of you giving out unsolicited advice, you should listen to your costumers and make a app thats for daily life, not a game like app.",2,5
Avi Mizrahi,2025-12-05T06:39:53,1 week in with mixed reviews - I was very happy until it stopped syncing with Fitbit and continually asks to reauthenticate to no avail. The app for some reason doesn't have write capabilities to Health Connect either so I'm stuck without food tracking in any of my other apps now AND I've already paid for PRO...,2,0
Emmanuel Nembahe,2025-11-25T18:30:09,I've been using this app for a while and I have a 360 day streak and have lost 32kg or 64lb but these new updates to the overall UI look terrible in my opinion now it feels like a glorified kids app with this new look and 8 honestly absolutely hate it and it's making me consider switching apps cause the old look was easy to navigate and was honestly way better looking than a lot of other trackers but now it's like a kids game where's you have to add numbers I honestly wish go back to normal,2,0
Andrés Rubio,2026-01-14T22:38:13,"too much gamification. we don't need Duolingo, we need to track decent food and to be able to edit it easily",2,4
Alex Aychew,2025-11-21T21:59:24,"Latest updates have worsened my user experience. Due to unprovoked rebranding, apart from having a subjectively ugly new icon and tolerable art style, for some undeserved by me reason, every first of-the-day meal entry is followed by an unskippable and boringly long cut scene with the said ugly mascot. I'm seriously considering deactivating my subscription and changing the tracking app. Too bad they don't listen to their core users.",2,3
Janne K,2025-12-14T23:32:44,"It works but DO NOTICE BEFORE BUYING: There is NO WAY to remove ""meal tips&suggestions"" Pop-Up -screens after logging what you eat. They seem to start after a couple of weeks even if you are a paid customer. Even customer support states it like this. Sadly I paid before knowing.",2,6
Stefan Walke,2025-11-08T15:13:44,"Way too many popups and things to click thru. I just want to track my food, but, subjectively, after every click there is some sort of message congratulating me or showing stats or something. please just let me enter food and display the nutrients. over time it took more and more clicks to track my food, to the point where I uninstalled out of frustration. maybe I will check it out again in the future but as it is now the app is unusable to me. sad, cause I was a premium member for many years.",2,5
JIMI,2026-01-04T03:49:46,forced options of meals can't micro put in details of meals. If ur goal is to lose fat every calorie counts in a calorie counting. you will be off 300 calorie under or over. plus the ai scan never correct only a shortcut so don't pay for app.,2,1
Dennis Ramirez,2025-11-19T04:23:10,"Decent app but a long way to go. It really lacks food data and the servings are off the majority of the time. It takes so much extra time to adjust the food to the proper serving and have the calories matches. Also the biggest flaw it only takes some data from Garmin, doesn't sync over weight body fat etc...",2,36
Elena A,2025-11-19T22:52:48,"Used this app since 2020 and while the data is good, i like the qr scanner, the quick overview for cal & macros I'm barely using it (and i have a membership) because of all the extra clicks and flashy interruptions, stuff i need to confirm to commit or whatever when i just want to enter some data really fast amd go on with my life",2,9
Emma,2025-10-15T03:35:41,"Beta testing on users who pay for the app should be optional, not forced. The app keeps changing and making things more challenging to use and less enjoyable as a whole. I've used Yazio for many months but have decided to go elsewhere.",2,2
Rachel Cross,2026-02-10T23:42:06,"cute app for logging food, the ads are TERRIBLE. They pop up every time you log something in.",2,1
Wes Evans,2026-01-27T17:19:56,You're asking me to rate the app before I've even been able to use it. I'm still in the middle of an unnecessary 50-step introduction quiz,2,1
MajorTwip,2026-01-13T19:38:11,Answering questions for 10mins about my habits and still not in the app. And I'm pretty sure the next thing it'll ask me is how I want to pay.,2,1
Christoph Tobler,2026-02-24T20:43:52,Would be 5 stars but WAY to much ads and pressure to buy the pro version. Like WAY TO MUCH,2,0
Emili Karkus,2026-02-16T18:18:43,"way too many ads, also why does the pro ad pop up every 5 seconds? really annoying and it makes it unusable",2,0
O W,2025-10-31T16:05:06,"I love the design and functionality! However, the app currently supports only the legacy Google Fit sync, not the newer Google Health Connect. Since Google Fit is scheduled for deprecation in 2026, this limitation prevents syncing activity data from sources like Oura — making it impossible to have an accurate, activity-adjusted calorie goal.",2,0
Mya Elkins,2026-03-20T22:42:40,"used to love the app, but after the changes it's just ads and AI slop",2,2
Michael Lavine,2026-03-11T17:03:35,"lose it premium is half off for a year. process asks 80 questions. Just let people use your damn app. To the reply: I understand the point of onnboarding but there still needs to be an option that says ""Let's stick to the basics"" where you enter in age, height, weight and target weight you had so many questions I was just trying to answer the bottom one and skipping ahead to the point i almost signed up for premium. then you had me spin a wheel twice then we were finally at the login page.",1,5
K S,2024-10-27T20:11:39,"I used this app for years and loved it. But i recently had to uninstall it because of a crazy surge in ads that made it unusable. Also, the recent pop ups that make it impossible to quickly and smoothly use the app. And for some reason, now if you miss one or two days it makes you go through a lengthy ""welcome back"" process that is actually just a convoluted membership ad. Im very disappointed, wont be coming back.",1,32
Warren Juhnke,2025-03-06T04:28:35,"I thought it might be good, based on reviews saying the interface is better than myfitnesspal, and I liked the cheaper subscription cost. However, the food database is disappointing. I have lost count of how many items I have had to create before I could log them. Most foods have to be added by ounce or gram, so if you make a recipe that calls for one can or box of something, you have to know how many oz that item is. They should have a per can/package option. Try Nutritionix.",1,28
A Google user,2019-01-08T02:59:23,"Terrible application. Most of the time the current day does not even load, making it so you cannot track your calories. I purchased the pro version. The developers do not seem to care that their app has a substantial flaw as they will not issue me a refund. On top of that issue, when it does work, you have to pick a single unit to measure in. Either grams or ounces. I measure food in grams, but milk? Can't do one or the other. Also lacks a data base and can't enter food when the app doesn't load.",1,15
Jodi Schumacher,2024-01-06T17:21:41,"So far it's extremely frustrating. If you make an err, It's either impossible or a long frustrating process to correct. I accidentally entered my weight wrong. It won't let me change it. So, my total weight loss is inaccurate every day. Many times you can't enter the correct amount of food you've eaten. Like if you only ate a Tbsp of peanut butter, it only lets you choose oz. I signed up for Pro, it's too frustrating to continue to use, so just out my money.",1,171
A Google user,2019-08-14T15:29:36,"Worthless. Do not get this app! All this is, is a fancy calorie counter and goal timer with some recipes. You have to pay to use any potentially useful features. I paid not knowing everything that was offered. Once I opened the paid version I was extremely disappointed in what was actually offered. My Fitness Pal offers almost all of the same stuff in their free version so WHY would anyone pay 20 bucks for 1 or 2 extra (pointless) features?! Also, they will NOT give you a refund once you pay.",1,76
Brenda,2024-01-12T12:30:02,"Not as good as MyFitnessPal. MFP has way more food integrated in their system. For example, food delivery services such as Factor 75 is non-existence. MFPl has a smarter search engine. Whereas in Yazio I'll type in ""Chick-fil-A grilled chicken sandwich"" and I'm going through 25 listed items before I get to it. These things may seem small, however, things like this are a major key factor when it comes to committing to documenting foods. Also Yazio has no free feature 👎. Would not recommend",1,24
A Google user,2019-05-27T19:06:18,"The app offers very little customisation and very little in return for the expense. The customer service is a joke. Upon trying to speak with them, the only response I received was ""well you can cancel the membership"". Don't waste your time or money on this lack luster product, they will take your money and offer little in return.",1,1
Linda Small,2021-03-05T16:10:11,"This app is unusable without paying for PRO. Every useful feature is locked behind a paywall. I understand the need to make money but I would be more willing to pay for extra features if the base product were useful. I would also have to create custom entries for all of my foods, the ones in the app are all incorrect. Edit: Stupid response, didn't read. The app is unusable without paying. The free version should make you want to pay! That's the problem, not food!",1,35
Justin Armstrong,2024-04-12T04:17:25,"If you respect your time, your sanity, and want to actually track you calories with ease and keep track of your fasting period. DO NOT GET THIS APP. People rave about how there aren't any intrusive ads, but they fail to mention nearly everything is locked until you spend money. I apologize but a fasting tracker is literally just a timer that's connected to a graph and you want me to pay you for that? Spend some time browsing some older apps that do these functions, but haven't doesn't want $$$.",1,412
Syrina Pennington,2025-05-31T04:12:23,"I thought I would like this app. I don't normally do reviews on these ever. But after using it for 16 days I have discovered many foods are inaccurate with nutrition. It's pretty disappointing. I guess I should have had better expectations for the price. I paid for a year. I would have paid for my fitness pal again had I known this. I tried a new one because of the cost. As a bariatric patient, I need accuracy and consistency. Now I'm out of the money for nothing.",1,15
A Google user,2019-02-15T00:07:33,"don't buy the ""upgraded"" version. all it does is give you some crappy ""personalized"" plans and some crappy recipes that you can just find online for free. waste of $20. when you buy it make sure to unsubscribe or it will charge you $20 yearly forever. it only have oz and fl oz as serving sizes, so you can't enter things as scoop, cup, package, piece, etc. it's very frustrating trying to guess which one is the size you're eating. this is like the loseit app but crappier.",1,7
Rin Morningstar,2024-11-20T17:16:04,"Start up process was overwrought, and so weight-focused I had to just lie to it try to hammer through the million irrelevant questions. I don't track my weight, I just need to log calories. Had to sit with the profile editor to figure out how to make it get out of its own way. Even then, the diary interface is cluttered and frustrating. How the heck is this even a recommended app?! The only thing going for it is that it didn't force me to make an account.",1,0
A Google user,2020-01-22T21:03:30,"I purchased pro version by mistake and Yazio personnel refused to reimburse the subscription despite it had been few days and that I explained I could not afford the subscription, which is charged for the full year and is very expensive. To me a good enterprise's revenue is the result of positive impact to customers, not from mistaken purchases. That's why I want to review with one star hoping they can reconsider their perspective.",1,10
Stephanie Rose,2021-01-21T14:11:59,"Just a cheap Lose It! knockoff. Except this one only lets you count calories for free with a smaller, limited food library. Everything is pushing you to pay for a membership, but if you're going to do that, just buy a Lose It! membership because it is a lot better quality. I have been using them for years, just tried this for a promotion. This just feels gimicky and the UI is really outdated and cheap. Don't bother with this. It can't do as much as Lose It! And doesn't look as nice either.",1,50
LB Becca,2023-05-29T03:14:57,"Not good. I went and did the whole intro and then it asked to ""sign in"" with Google or email but you cannot get any further then that. App doesn't work. Going back to my fitness pal...UNINSTALL..I don't care for an app that has ""technical issues"" before you can even sign up for it.",1,5
A Google user,2018-12-14T16:25:53,"I tried the app during the free trial. After a couple of days I found it frustrating and difficult to follow. Unpleased with the app I tried to cancel the subscription before they could charge me for it. Turns out they still did and customer support has been nothing but useless. Neither Google play nor Yazio could help (even though they can). I wouldn't recommend the app due to the interface and of course its customer ""support"". You can find the same and more in free apps. DON'T WASTE YOUR MONEY!",1,9
A Google user,2019-02-21T04:21:31,"After installation I'm prompted to log in with an email account (Google) or as none of the above. Regardless of which I choose, I then select ""Start Now"". At that point I only get a blank white screen with options for Back or Next, neither of which do anything other than present me with the same white screen. Uninstalled and reinstalled and the issue is still there. It's hard to imagine so many great reviews for a product that won't even launch successfully.",1,4
A Google user,2020-03-17T07:20:38,"It truly serves no purpose. Used it for 2 to 3 days and quit. Just focused on my progress by recording myself (not posting/not a blogger) and lost 15 lbs in 7 days from 162lbs. It's overpriced specially if you take into account that you're not able to log in your workouts or meals correctly. Timer is hard to reset. Set your phone alarm, log your meals in a diary, monitor your progress every week (not every day). It will keep you focused. Wish I could give 0 stars, fasting works, app does not.",1,3
Meirii,2026-02-12T15:31:07,"it was better in the past, now it's just annoying to use as a free member. every time I track one of my meals and hit confirm, it just gives me unnecessary meal tips that I can't turn off. okay, I can live with that. but after that comes an unskippable ad for their premium benefits, and after seeing it FOR THE 15TH TIME I am just so tired of it. make it at least skippable. it takes me so long to track my meals at the end of the day, because I need to constantly close the app to avoid the ads.",1,15
jacopo binchi,2026-01-22T13:23:15,"With every update it becomes a little bit worse. It rebranded as an AI company but their AI adds exactly zero value. The whole ""AI powered tips"" thing looks like a kid trying to tell you how to track your calories. It's just one more thing I need to close or ignore between me and what I actually want to do. Also, it doesn't work very well at all. The AI camera makes things up and it's just wildly inaccurate. I want my old tracker back. I canceled my subscription. I'm not paying for this.",1,12
kathryn broussard,2026-03-04T14:09:37,"Subscribed by accident and tried to get a refund a minute after I paid but unsuccessful. Now stuck with the app, I am even more disappointed. Not that many recipes, many recipes are obvious like scrambled eggs 🙄 and not any filtering options. For example, I tried choosing high protein but every option was really high in saturated fats and many included protein powder (which I don't have). I can't choose high protein and vegetarian at the same Waste of money! Not sure why this app rates well.",1,4
Dxrkknxghts,2026-02-14T00:31:32,"Insane amount of pop ups. This app used to be good a few years ago. There were too many pop ups even then, but God, as time went on they just got more intrusive, more annoying, and so deterring. I already find logging calories a pain, adding a million pop ups just makes it so so frustrating. I've even paid for premium for a year. Didn't get rid of the pop ups. I remember now why I uninstalled this app. Let me turn them off and I'll consider redownloading. I can't handle it in its current state.",1,7
Zoltan,2026-01-27T13:44:09,"Stay away from this app. Used to be the best tracker for food, good price for PRO as well, now it's the best at annoying you and making it not want to use it anymore because you spend more time closing popups and seeing stuff you don't want to see. If I wasn't sure, I would say they are just trying to kill the app intentionally... Went from subbed all the time to regretting paying for this.. thing..",1,9
A. Schier,2026-03-19T14:02:48,"Tbh the app isn't really bad but what is really grating is the gamification and unwanted advice they're desperately trying to force onto you. I just want to log my food, I don't need advice, and I really don't want any diamonds, chests, streak logging, insistent messages about losing my streak and stupid cartoon interruptions. If they made these features optional, I would give it 5*, but they're persistently ignoring user requests to remove this rubbish, or make it optional. This isn't a game!",1,3
Tiia Tahvanainen,2026-03-27T22:19:31,"Million questions before you can get even the app open for the first time (the personalization, yeah). Can't use the AI camera logging unless you take the paid pro subscription so actually you can't log any food without paying. You can't even try if the app works well enough without paying. Not really a good approach. 👎🏼",1,2
c b,2026-04-02T06:47:01,"even paying the app, after log in something there are still annoying splash screens happening, unnecessary gimmicky Animations of this unnecessary monster turning in to fireballs or giving unnecessary tips and so on, just let me log in my data without the unnecessary gimmicky stuff! i feel like its a cheap phone videogame! i don't need that, make the app clean and free from this garbage or at least let people choose to turn all this garbage off! once I found an alternative i will leave this app",1,1
Leila Csermak,2026-03-24T00:55:51,"I loved the app, it helped me lose weight. I barely use it now because the streak system and the gamifacation. I hate it sooo much. I wish I could turn this awful feature off but can't. I'll look for another app when my subscription ends. Edit, 2026/03/23: streak system is still there and they've added a new annoying feature (meal tips after logging). I changed 3 stars to 1 star.",1,4
László Bajusz,2026-03-28T03:57:49,"Don't reinstall the app (even if it'suggested), because you will lose your streak. I lost mine, and there’s no way to recover. The app continuously ask me to verify my country (every day, multiple times, don't know why ). My language setting has changed, and now I need to use different system language, to get back the one I used. The tips are bullying, doesn’t make sense if you eat healthy, it always says, you're bad. Nevertheless, You can't turn it off. Very disappointing.",1,0
Michail Podomatsko,2026-04-02T10:02:18,"After a month synchronisation with health application just stopped, even though all tickboxes are active. I emailed to help center and received auto message that they successfully received my email and forwarded me to online data base to read what I already know. I have filed for refund , let's see how it goes.",1,0
Nexie Kintsugi,2026-02-13T02:14:25,The AI sucks. I took a photo of the nutritional information and it kept adding random numbers like it didn't know it was looking at the nutritional values. Why do you have an AI feature if it can't recognise the very thing it is tracking? Otherwise cheap and very extensive list to track. would have been a 5/5 if you didn't make the AI a selling point.,1,3
John-Luke Muresan,2026-01-29T04:13:03,"In the beginning this app was so fantastic we bought it for both of us, but now we feel forced to switch. 1) The meal tips, animations, recommiting, it's like being forced to watch ads which I paid to not have. Should be an option to turn off. 2) The Yeti, we don't celebrate Halloween and now because of this icon it feels like it's always Halloween. 3) The recipes aren't easily accessible, don't show up in frequents. Edit: App has been uninstalled, cancelled. Thank you for the good you did!",1,4
Faith Y,2026-02-23T01:05:57,"Terrible for Singapore users. I found this app very difficult to use. Extremely frustrated with the manual entry requirements. Most barcodes aren't recognized, and the app forces you to fill in unnecessary fields just to save a food item.Trying to add custom foods is a nightmare even if you already have the exact ""per serving"" info, making simple logging feel like a math project. Too complicated and time-consuming.",1,0
andreas köck,2026-01-28T11:06:31,"Doesn't work anymore after update, what am I paying for then? edit.: still the same issues and even more popups. getting into the app takes longer than the tracking itself. it's extremely annoying. edit.: 26. you need to click through 26 popups before you can track if you don't buy the premium. that's ridiculous",1,4
Jeremy Cameron,2026-01-20T06:03:18,"This app has gotten so greedy and annoying. Youre telling me I have to buy Pro to track calories for tomorrow? Everytime I put my meal in I have to watch an animation then get an ad. Uninstalled today... Edit: Since Yazio has replied. The animations dont do anything but make the app annoying. Reading other reviews , im not alone. And locking extremely basic features behind a paywall is what did it for me.",1,1
Sir McNuggets,2026-01-27T07:57:57,so far the app is really great but there's one thing that is unacceptable. I bought pro for one whole year but cancelled the subscription auto renewal right away because I want to be aware of my subscriptions and manually extend/continue them. so I have currently >350 days left with pro - NEVERTHELESS the apps keeps constantly reminding me to stay pro/continue pro. that just wrong to go on my nerves for one year although I am pro. please start these reminders when there's one month left or so!,1,0
Guzel Musabirova,2026-02-05T09:13:29,"I changed fasting plan from 12 12 to 10 14. And it didn't saveold data, i mean it shows wrong fasting start time. And i cant change it, it is only 20 to 23 hours available, when i start at 16!!!! It is so demotivated! Please fix this bag ! And also another problem with weight, i can't check my old data and see progress. It s meaningless to write my weight if i don't see a progress!",1,1
Alinanas,2025-12-20T22:25:06,"I've been using Yazio for a long time now, and I have to say it was way better back in the day. They added ADs after EVERY. SINGLE. LOG and it's extremely annoying. And not only that, but they also removed the feature of you being able to add your meals for the next day in advance. This used to be my favorite tracking app and I have to admit it's still fine for tracking, just the constant reminder to pay pay pay is making me want to switch to another app. Genuinely ridiculous.",1,78
Meow Meow,2026-01-03T00:23:23,"Been using this app every day to track my calories for the past few years and had no issues, it used to be the best free one of its kind around. But within the past year it's gotten significantly worse in every way. Redundant pop-ups and features you can't turn off, one ad after the other, UI changes that hurt the eyes. Now that you can no longer track your food ahead of time without paying I'm uninstalling. Ridiculous to lock such basic features that used to be free (!) behind a Paywall.",1,43
Jack Binns,2025-12-10T16:29:03,"I pay for premium and it's been super helpful. Since the overhaul it's just cringe now. The animations and suggestions are infantilising and annoying. It might work for some people but a fuzzy animation and AI do the opposite. It's all just getting in the way and adding more steps to actually track my food. Just add a toggle in the settings to turn off animations, suggestions and AI. I'm already paying so I'm not sure why it needs to be forced on me. I won't be renewing my subscription.",1,28
Al,2025-12-11T21:47:33,"If you are looking to track food for tomorrow on this app, be prepared to pay for a subscription now. I was enjoying the app until the recent update where they locked tracking food in advance behind a paywall. I like tracking in advance as meal prepping is an essential part of managing my diabetes and just a good tool for a healthy lifestyle. I do not see how tracking food for tomorrow is something that has to be locked behind a Pro subscription. In my opinion, it's a horrible change.",1,32
Leo Egal,2025-12-04T10:46:30,"It was never great but the latest update made it unusable. There is no way to get rid of the buggy AI features and infantile Duolingo-style streaks and goals, not even for paying customers. All those ""hurray, you are amazing, you managed to track something so you are the greatest person that ever lived""-popups slow the process of food tracking down, not to mention that they are insulting to every person above the age of three. I am switching to a different food tracker now.",1,27
Aris Nikolopoulos,2026-03-29T14:11:20,"I hate it when apps present themselves as free, make you fill a very elongated questionnaire only to reveal in the end(after you invested so much time and effort) that there is a paywall! very dishonest! shame on them!",1,1
Anton Asanov,2026-02-08T21:07:10,The app was great before the rebranding but now it tries so much to sell you pro version so it becomes insanely irritating. After each one meal you add there is an unskippable window that screams at you BUY MY PRO VERSION. I usually don't review anything at all but this can't be left unnoticed. Incredibly awful user experience.,1,2
Feel De Riddim,2026-03-21T14:07:30,"Don't buy the app !!! Development team isn't listening to the community nor reacting to any developement suggestions, even though many of them are a common sentiment. There's many small things with the app which make you pull your hair, and I have paid for the ""premium"". Their ""help"" is a chatbot. Bugs are not fixed. Reaching out doesn't help. They just roll with the popularity...",1,2
June,2026-01-10T16:31:55,"I used to genuinely like this app. Not anymore. Any foods you log get some AI slop ""Tips"" The can NOT be turned off, they are ALWAYS negative, no matter if you just had a piece of chocolate or a more fatty cut of meat. (""Try switching out fish sticks for grilled fish for less calories!"") No. I sometimes wanna eat something unhealthy! LEAVE ME BE. Another thing: The stupid logo/mascot. I liked the apple icon, it was nice and simple. The weird monster in there now? Annoying, invokes rage.",1,15
hdkhh,2025-11-26T11:20:25,"Full edit: from 2 down to 1 star. I have been paying for this app since 2018. It got only worse with no possible options to change certain pop-ups and summaries and so on. I. Do. Not. Want. Them. The latest addition (AI food identification) is a nice whitewashing technique, and as such falls short because of the cr@p that is shoved down paying customer's throats. I do not care about other style choices, but the app has been rendered tedious. Steer clear!",1,48
Observant Triscuit,2026-03-28T20:23:12,"Tips you can't turn off, long animations for streaks you can't turn off. I get some people benefit from the positivity, but I just want to track my calories.",1,2
Mirlove Francois,2026-03-20T20:10:30,"I’m extremely disappointed with this app. I paid almost $53 expecting a quality experience, but it does not deliver on what it promises.The AI feature is especially frustrating. it feels inaccurate, unhelpful, and honestly poorly developed. it completely misses the mark. I asked for a refund to Google and it wasn't given, and I still want a refund back. For an app at this price point, the refund policy should be more customer-friendly. Will not recommend.",1,1
weirdguylol,2025-12-07T23:03:01,"Does the job, but for crying out loud, let us turn off these new unskippable animations and AI suggestions. Even if somebody asked for it, many of us didn't. Used to be just great and simple, now it's been getting more time consuming every update. Forcing us into this, without any option to turn it off, no way you'll be getting a renewal on my subscription.",1,22
Mara,2025-12-11T02:10:43,"Stop adding useless, unskippable ""features"" nobody wants. I don't need a bad AI that I have to click away every single time I want to track food. I don't need nutrition tips that I have to click past every time I enter something. I'm already paying for premium to not have the annoying ads, so stop adding annoying unskippable features ffs. To address the generic dev response: the pop-ups literally reduce motivation to use your app, not increase it. I wanna track my calories, nothing else.",1,36
Olesia Bryntseva,2026-03-01T14:01:11,"be prepared to pass a 15 minute ""test"" to tell the app all your life and receive obvious recomendations, then spinn the wheel numerous times until you win their damn add packed as prsent.. and finaly to discover that you need to pay for the pro version to use their AI feature! what a waste of time!!",1,2
Rachelle Price,2026-01-29T03:29:15,The app is kind of annoying. the database sucked. the AI reader for food is usually off by enough to matter. paid for the whole year so guess I'm stuck with it for that long but it could use a lot of improvements.,1,0
Ryan,2026-02-07T16:18:36,The app spams me with advertisements for the pro version. The cookie consent form is very complicated and cumbersome to reject. I have to scroll far and disable a lot of buttons. As a free user it's unusable seriously. The AI function is restricted to pro. Also they make you spin a wheel where you first lose but then win a 85% off offer. And sometimes you get to spin it again and it spins the exact same way making you lose and the win at the exact angle My money is not for anti-user-app-design.,1,2
Tamás Auer,2026-02-02T11:03:41,"edit: there you go, case in point. even the reply to my complaint is an ad to upgrade. AI slop // original review: The constant bombarding of upgrade ads is getting ridiculous. Creating an artificial problem? check. Selling you the solution? check. Is it annoying? You best believe it!",1,0
Vitaly Kvashin,2025-10-17T15:30:50,"Spent a lot of time answering many questions, and I couldn’t skip the premium suggestion screens, they appeared multiple times. The free version is very limited, and I couldn’t test the AI food recognition feature without a subscription. I have no motivation to buy a subscription without being able to check the functionality first, especially with such poor UX. Deleted the app.",1,14
Marcus A.,2026-03-01T23:45:48,"This app is absolute junk. My wife and I bought an annual subscription and the food diary is garbage. it doesn't read barcodes well, has a very limited library of foods. just junk and trying to find a way to get a refund.",1,2
Alex Siege,2026-02-04T14:26:00,"If you could stop spamming me with unnecessary banners after I log my meal that'd be great. Just add an option where I can disable all those ""motivating"" full screen banners please. Also there's an extremely annoying bug where the app asks me every time I'm logging my meal in which country I'm shopping...",1,12
Chris Hoban,2026-02-08T21:30:18,Unbearable the volume of questions and pushing of the pay now. I've literally just created an account and downloaded the app.. Already making me want to delete before I can even try it. And now asking for a review when I've had the app 3 minutes.,1,2
Dj Tra,2026-03-03T00:54:00,"Hi, can I have a refund? AI was my main selling point, it works ok, but after it has analyzed what the meal is, we cannot edit how much of it we ate? A bowl of rice with veggies gets correctly identified, but then it just uses a random serving quantity and calculatetes calories based on that serving and adds it to my consumed total. How is that helping? If I scan a pizza and eat 2 slices, I cant adjust anything. I would like to have a refund please. How can I get a refund?",1,1
Mike,2026-03-02T09:55:43,"Absolutely garbage! I have spent 15 minutes answering stupid questions and finished by the request for the payment. Deleted and forgot. UPD: I am not about paying for the app. its OK. I am about the dozens of dubious questions before the first use of the app. I don't need a quiz, I need an app to count calories...",1,3
Wasif Ahsan,2026-04-01T20:03:22,"AI Camera requires MONEY. Not worth it. Edit: Thank you for your reply. I have since found 3 apps that has AI Calorie Camera feature. Therefore, I won't be needing your app. Thank you for understanding.",1,1
Jurijs A.,2026-03-25T21:38:59,"I bored to answer all the millions questions on the start of app, and I even not have the choice to skip. After millions questions you see subscription page, where you can't choice some free trial. You should start playing for app that you even not see at all, only what you saw it was millions questions that already push you to remove this app before finish answering.",1,1
Mindaugas Katarzis (minddog444),2026-03-19T18:10:59,"had to fill 1000 questions survey, it asked to rate app instantly,not even tried. then after last question it asked my credit card info. Im not gonna pay for something I dont know how it will work. I better stay to paper and pen",1,1
Go Cool,2026-03-25T10:36:20,"Very disappointed, I paid for ai tracking but the camera was not working, i complained about this issue so they r still trying to fix it.",1,0
Islam Rostom,2026-03-24T21:26:50,"they dont even give you the chance to really try the app, they bombard you with ads and subscriptions with every move without you actually trying the app and getting to check if you like it or not",1,0
Sudaro Kratos,2026-03-30T18:20:25,AI trash Tipps that are often just simply wrong. It has goten much more expensive for this reason. Aslo now in the latest update ingame adverts for their ADDITIONAL SUBSCRIPTION. Go **** a Duck Yatrashio!,1,1
Aaron Hurst,2026-03-24T05:51:35,uses the stereotypical web survey format where you have to answer a hundred questions before it tells you that you have to subscribe and the cheapest subscription is $24.,1,1
Philipp,2026-01-20T19:05:30,"The devs decided it's a great idea to be greedy money grubbing goblins and put a function that used to be for free, behind a paywall. For the uninitiated: I am talking about the camera AI function. It used to be free and now it isn't, all in a single move to extort more money. Hence 1 star",1,0
Sev,2026-01-23T01:29:49,"I generally find it useful, but the recent update changed the entire design, ui, fonts, and colors in a way that is disorienting and especially in darkmode honestly painful to look at. The app looked great before this update, but now I try to avoid opening it as much as possible. The redesign is terrible, the pop-ups are annoying and useful features keep being hidden / moved around to be more difficult to access. Edit: the app is made worse and worse, it's just awful.",1,9
Jak _____,2026-02-10T15:57:46,annoying Pop ups every Time you track your food. And long unskipable Animations and this is the pro Version btw. I can't recommend this App to anyone cause of all the annoying Pop ups wil be switching to another Tracker very unsatisfied.,1,1
Kai,2026-02-05T12:20:28,"This app has become utter trash due to its idiotic mandatory gamification BS fest. Once snappy and smart, it's now a constant struggle to swipe and click through endless splash screens of diamonds, treasure chests and 'You're awesome!', slowing everything down. Hey devs, my life does not revolve around Yazio, believe it or not! I need it to do its thing and get out of my way, I don't build my self esteem on mandatory dopamine slop forced on me with no opt-out. Just cancelled my pro subscription.",1,0
Eve Morton,2026-01-17T02:56:00,SCAM - I downloaded the app made a payment of £14+ then 3days later the app kicked me out & wanted me to start the whole process again. Took my money & got nothing from it at all. the step tracker also doesn't work & even when paired it still wouldn't work.,1,0
Jakub Král,2025-12-11T19:06:57,After the most recent update I am absolutely pissed because suddenly a feature that was always free is now tied behind a pro subscription which is just unbelievably anti consumer. Being able to log your food for the next day was good because I prepared food in advance so I don't have to type it out during morning. It kind of makes me want to uninstall it after like 600 days of using it. Nice. Good job. Well done.,1,15
