userName,at,content,score,thumbsUpCount
Kurtis Davidson,2023-02-17T23:00:23,"I've been using this app an extensive amount of time (6 years) and have found it very useful and easy to log both food and exercises. Recently, pop up ads had been introduced and are extremely intrusive. When adding an item an ad will pop up and only some of the ads are skipable. I completely get that it's in a businesses best interest to monetize but the number of pop ads have made it harder to justify the use of this app. Editing nutrition of an item after scanning it is also broken now.",2,102
Susie H,2024-05-01T13:37:23,"No love for the forgetful, too fat folks. 💔 I used to weigh in the 100's, now 200's. After tracking for a good stretch, I'll forget and put 100 something instead of 200 something. It will think I've reached my goal. So I have to start all over. I wrote to LoseIt and was told fixing this is low on the list of their developers' priorities, and it is not likely to be fixed anytime soon. I pay for Premium annually. I'm looking around for something better without that flaw. I do not feel seen.",2,3
Julia Pierce,2022-11-09T14:28:26,"I have used this app for awhile now, it is mediocre at best. The most frustrating thing for me is that if I create an exercise it doesn't stay at the calories I originally input. I know they change because when I create an exercise I input the calories burnt in the title. For some exercises I created awhile back the variance is as high as 10 calories. All together I have noticed subliminal changes that, in my opinion, are done to try and get the user to invest in prime membership.",2,19
A Google user,2019-04-09T06:02:35,Not your best choice for counting calories Entering data is easy and intuitive but trying to analyze the data is tedious. Their support articles do a terrible job of explaining how to do something. If you are serious about tracking your macros and understanding which food specifically got you there at the end of the day you'll want a different app.,2,4
A Google user,2019-06-23T20:27:14,"It looks OK overall, but the foods are usually not listed in grams, which is too annoying. When counting calories, it's easiest to throw the food on a scale and then calculate based on that, rather than trying to figure out tbsp or whatever. Almost every label lists servings in grams, so it should be in the database. Also, the app doesn't seem to let you define a manual calorie target.",2,39
Hope Duncan,2023-03-08T22:03:38,"Had this exact app years ago. it has changed. I will be looking for a different one. It seems like the just try to make it more and more complex and it doesn't need to be that way, and that's just the free version. there's just more piled on with the paid version. I need to simply record my meald for calorie counting, be able to change things to what I want rather someone else finds my goals unreasonable, that's not for you to decide. and then record my weight. The other things aren't needed.",2,85
A Google user,2019-07-31T03:24:14,"Good-ish, but has some issues. It says you can adjust calories on the ""daily calorie budget screen"" by using the adjustment field... but that is not possible because there is no adjustment field. No mention that it is only for the premium service... So frustrating. Often gets stuck searching for a food. Some barcode scans can be adjusted which is helpful, but some are juat plain wrong and I cant adjust. Ugh.",2,7
A Google user,2019-08-31T23:27:39,"I had downloaded this app and loved it! BUT, I changed phones and had to reinstall it and suddenly to track my protein and carbs, I had to upgrade to premium. I kept the app anyways, just to keep track of calories. Didnt use it much, switched to a different one. Out of curiosity one day, I opened it to check if maybe they allowed carb and protein tracking again, and they not only didn't, they had raised the price! No thanks!",2,0
John Cruz,2021-01-21T03:56:34,"Used this app several years ago to track carbs and meals. Bought the upgraded version even. Extremely annoyed to return to it to discover that most of the useful features (configuring meals per day, carb tracking, etc.) that used to be free are now behind an annual subscription, and no way to just go back to the old version where these things were free. Massively overpriced for annual as well. Greedy. I'll be saying ""nope"".",2,16
Ryan Cale,2023-11-29T18:46:17,"Fix your app please. I actually really liked it at first and wanted to purchase premium, but now... 1. The app recently started acting super sluggish and is now frustrating to use. 2. It used to put the foods I've entered before at the top of the search results, but it's not doing that anymore for whatever reason. It takes longer to enter meals now. 3. The ads have gotten overly intrusive. Please vet them better. I've gotten ads that have no obvious way to close them besides restarting the app.",2,22
TrashZone,2024-12-23T11:59:39,"Been using the app for over a year and loved it! I even paid for the subscription. However, as of roughly a week ago, the app keeps crashing whenever I try to open it. I've tried everything I can think of- making a new account, reinstalling the app, clearing the cache and my storage, and even making sure the app is updated, but nothing has worked. Even when I delete and reinstall the app it crashes whenever I try to open it.",2,20
A Google user,2019-01-19T18:06:30,"Have loved this app but over the past few days, I haven't been able to search for ANY foods. I try to keep up with my calories pretty well so it's unfortunate when the app pretty much just quits working. Doesn't bring up any foods when I search for names or barcodes. I have updated, restarted my phone & the app to no avail. I hope that Lose It! fixes this issue soon!",2,11
Kousuke Kanzaki,2024-08-01T13:04:33,Used to be good. This app went the way a lot of popular apps do and started inconveniencing it's users in hopes that they'll pay for features that were previously free for years. They took the most used features and put them behind a paywall. You can no longer scan barcodes to log them. Something that's free in almost every single app like this. I used to recommend this app to everyone but I unfortunately have to move on. Yet another service trying to be a subscription. Really disappointing.,2,34
Ron Taylor,2025-09-13T01:59:12,"I've used Lose It for years now. I have a premium subscription. The most recent update is *terrible*. When you go to add food items to your meal, there is now so much whitespace around everything that only *two items* are visible with the keyboard up. I use My Foods constantly because I can't trust the community items, and it now resets to ""all"" *every time* (maddening). I regret my lifetime purchase now, it's so much more frustrating to use.",2,7
Shelby,2024-07-15T01:38:51,"This app is actually the only calorie counting app I like because of its layout. However, why do you have to pay for everything now a days? You used to be able to scan for free, and I really don't mind that because the nutritional value is on the same package anyways, but to have editing the calories payable? Why? It just doesn't make sense, and I'm not mad about it, but I just find it so dumb. Are they going to come to my house and force feed me the remaining calories? Mynetdiary is free tho.",2,2
Jereme Schulz,2025-09-17T20:11:58,"the app has a lot of data points, almost too many. it made navigation difficult. furthermore, syncing with my Samsung health app, steps, and weight was spotty at best. I had to manually enter all my data that is being recorded elsewhere, so it took more time than it was worth to use. I even paid for the premium app and still cosmetic get data to sync properly.",2,38
JB,2024-07-27T13:12:00,"Amazing app that has helped me lose weight and maintain it, but as of late I have noticed ads are starting to get bigger, more obtrusive. I could ignore them at first; however, now I'm getting ads after every meal log and it's way too ridiculous to ignore. That will not make me want to pay for your premium services, but to only delete the app despite have using It for years.",2,16
Leh Merc,2022-12-22T23:40:25,"App itself is fine. I use it daily and would have given it 5 stars for being easy to use and having a simple to read UI. I give it 2 because after one of the latest updates, it went from small ads that you could avoid to fill screen unskippable ads. It's clearly predatory. It's not enough that the pay version has tons of features, now they are trying to force it will massive ad vids. My advice is just close the whole app if an ad starts. Otherwise, use something else.",2,27
Spooky,2024-09-10T19:16:48,"Was a good app for the first week before I realized how difficult it was making things. So many options for the same dishes but each with significantly higher or lower calories, doesn't make sense. I wish it showed the ingredients and measurements, but it doesn't so it's difficult to get an accurate calorie count. Also when I edit the calories for 1 serving. It shows the same calories when I multiply the serving, example after editing 1 serving to be 70 calories, it's still 70 for 4 servings.",2,11
A Google user,2019-04-24T03:51:05,"Used to be much better. Now the app tries to get you to subscribe to their premium version with every click or opening the app. Gets annoying esp when you're on the run and wanna just input something quickly. Also, they removed calories by macro (protein,carb, fat) and now just leave you with a % so you have to do the math to figure out your macros (now a prem feature). every update = less free features. Going to uninstall this version to replace with an older update I found online. Disappointed",2,4
ML /FK,2023-04-13T16:40:26,"This app has been my favorite food tracking app, but recently the ad banners are very glitchy and continuously bounce between different ads of different sizes, affecting the usability of the app. Because the screen jumps out around due to the different banner sizes, scrolling through to review your food intake of the day has become nearly impossible, and you can only add food through the ""+"" icon.",2,0
Joshua Roles,2023-09-29T16:35:45,"This is a great app most of the time; however, the widget that displays calories seldom let's me click on it to add calories. I have to keep the actual app beneath the widget to add calories, otherwise it exits out. Additionally, it links to every other health software excluding Samsung Health. I have a galaxy watch, and I find it rather annoying that I have to manually enter my workouts because the app doesn't allow connection to Samsung Health/products.",2,1
Meredith Haldeman,2020-05-19T19:23:06,"I used this program years ago on my computer and really enjoyed it. I reinstalled it today but I can't use it. I'm legally blind and if I have my font sizes turned up on my phone, it cuts text off Lose it or it still keeps much of the text at a default small size. This is just the lastest in a long line of apps with disappointing or non-existent accessibility features.",2,0
Lauren Parsons,2022-12-01T15:14:32,"I loved it at first. Because weight is such a struggle, I started with a smaller goal, with the intention of later adding more. After reaching the first goal, I reset it to my new goal weight. I was prompted to choose ""keep data"" or ""clear data."" I chose ""keep."" My data was still erased. I was paying close attention to specific eating habits and foods, at the direction of a healthcare provider. Now I have lost nearly 2 months of food tracking, taking away valuable information for my next visit.",2,6
Seth,2022-02-09T08:42:14,"Very simple to use but, it can get a little tricky at times. I think it would be a much better experience if they added some features such as ... 1) CSV import/export for weight, 2) Sync water consumption with Google Fit (for premium users), 3) Add an app for WearOS smartwatches for quick & easy access, 4) Quick add option so it is faster and more convenient than searching for a specific item.",2,23
Carol Johnston,2026-02-04T18:27:59,"I've used the free version of this for years and it's always been helpful. I echo others' frustration with the last update but it's the ads that are the worst. I expect ads, of course, but they've become more frequent and some of them can't be closed or backed out of - I have to close and reopen the app to get rid of them. Even worse is the very spammy/scammy nature of some of the ads - alarming ""warnings"" about your device with instructions for supposedly fixing it. It's inexcusable.",1,27
Peter Sannicandro,2026-01-22T20:14:08,it's still a great app in theory. it's just incredibly glitchy and slow as it freezes constantly. if I didn't own the app I would probably switch to a different platform. edit lowered to 1 star. the app constantly crashes. You can't even log a meal without having to restart the app over and over because of constant crashing. Save your money and go with a better app. I feel bad for the people who were swindled into buying this with a one time purchase.,1,13
Roy Taylor,2026-01-15T10:09:12,"Edit: the new UI update is sluggish even on a new phone. I don't know what they did, but it sucks. original 5 star review below; Quite an amazing tracker. Syncs with all the fitness wearables. Allows for a LOT of customization for the metrics you want to track/goals you want to set, but it's not too complicated to navigate. Reasonable price when compared to services like Fitbit Premium (which sucks, don't buy Fitbit.)",1,8
Juan Munoz,2026-03-10T17:22:38,"Used this app a couple of years ago when it let you scan the barcode of the things you eat. No intrusive ads, no frequent, in your face, ads. Now, every other meal you input makes an ad pop up like a mobile game. While I like the app and still use it, I cant recommend it because of how bad the ads are now.",1,5
Jen,2026-02-01T17:19:55,Ive stopped using this app and dont recommend it anymore. I wish I never paid for the premium subscription because at some point they changed how you view your daily log of nutrients. It was once easy to scroll through all of them - now you only get your top 3 to view in your daily log and everything else you have to go into multiple pages. it's inefficient and a huge PITA!.,1,10
Angel Quinones,2026-02-06T16:24:50,"I don't know why you guys got rid of the little floating + button where you can hit it and start adding entries. I used to use it everyday to log my glucose and my food. Now the button is gone, and I have to fish for where I have to put my glucose entry. I don't know why you would remove functionality from an app that was being used every day.",1,14
Kevin Reed,2026-02-05T21:56:03,used to love this app but it has devolved into a piece of trash. when you try to add foods (add foods from yesterday) it doesn't add all even though everything is selected in the menu. other issues as well. trying to add stuff and it's interrupted by poorly paced ads that pop up in weird places. zero stars if it were possible!,1,4
Jason Jayne,2026-03-06T01:26:34,"Not a fan. Everything good is locked behind premium. You can watch ads to unlock certain features but half of the time the ad doesn't let you exit out, so you have to close the app and try again. They offered premium for 20$ for the year, but now when I try to buy it they want 80$. This is not worth 80$.",1,2
Madelyn Green,2026-03-30T23:49:55,"I returned to this app- it has way less free features now, not only that, when setting it up, it asks you if you want to add things to your ""plan"", then at the end of set up tells you that you need to pay to include what you selected when setting up.. Why not be upfront with the fact that it costs money instead of wasting user's time by making them think these things can be included in the plan? Membership seems predatory by the way it is always ""on sale"" for different prices for different users",1,2
Kevin Blackledge,2025-12-04T23:04:50,"I've been using this app for many years and am a premium subscriber. The latest update is horrible, full of bugs, and difficult to navigate. It has lost a lot of my recipes, search is broken, and it won't show many past meals when I'm trying to add food to a new meal. I want to revert to the previous version. if that's not possible and this isn't fixed very soon I'm canceling my membership and finding another app.",1,12
Ron G,2025-12-23T23:34:03,I have been logging with this app every day since September 2012. It has worked very well and helped keep my weight loss program on track. UPDATE: 7/11/25. lately the ads are becoming extremely annoying! Once they pop in you need to close and reopen the app. I have been using this app for many years without any problems. Very disappointed to say the least. UPDATE 12/23/25 The ads have become so annoying that you need to close and reopen the app to get back to make entries. APP IS NO GOOD.,1,33
Heather,2025-11-13T04:39:47,"Can no longer log in (did try to uninstall and then re-install). When I enter email address for password reset, nothing happens. It's correct email, where I was getting weekly logs sent. App had been glitchy - Google Fit data doesn't sync, water usage could only enter by typing in exact amount. Anyone able to help get logged back in?",1,11
Sasha Fletcher,2026-01-04T19:46:12,"This app is absolutely terrible! the onboarding is an endless list of unrelated questions that are frankly overly personal and unnecessary. you are a calorie counting app, you do not need to know who I live with and what I do on my free time. After spending nearly 10 minutes answering question after question, you get to a deadend if you already have an account tied to your email. So you have to start all over in a different flow. this app is not worth my time based on the onboarding alone!",1,6
CreeDo Lala,2025-12-07T15:51:15,"This app could be so good, but it's on the slide towards enshitification, they're making it worse and worse with every update and paywalling features that used to be free, like setting your budget. and if you pay for ad-free, you're still going to get an ad every single day for the premium version. it sucks to see good companies do this to themselves.",1,48
sundvl78,2025-11-07T00:15:32,"The recent update doesn't make any sense. It's harder to see your foods and more complicated to add them for no reason. They also took away being able to see macros at the top unless you pay for premium. With the ridiculous amount of ads I have to watch to use this app, it's not worth it so I'll be deleting this and using something else.",1,11
Nicholas Grugin,2025-11-12T16:56:32,"Simple interface no longer. UI has changed so much in the last year or two to be practically unusable on an android phone. I just want to add food an make sure I'm not over for the day, that use to be simple on here, now it's not. Accessibility has also gotten worse as they shrink text to keep trying to cram more stuff onto the main screen. Cancelling premium subscription on it",1,8
Tom Elliott,2025-12-13T02:54:49,I've used this app for years. 1600+ day streak of logging weight. I bought the lifetime subscription because I loved it. In the past few months the app has developed terrible input lag. there have also been UI changes that make the simple task of logging calories many more clicks than it was. Give me back the 2023 version!,1,6
Sophie / Nymh Calvin (DJ Isopod),2025-11-08T16:54:51,"I own premium. A UI update has made it so that the dashboard at the top of the log ONLY shows the top 3 nutrients you set it to track. I SPECIFICALLY BOUGHT PREMIUM FOR IT TO TRACK FIBER AND SODIUM *ALONGSIDE* MACROS, WHICH IT NOW NO LONGER DOES. It has essentially reverted me back to the free version feature-wise, leaving me feeling cheated considering the cost of premium.",1,11
Indigo Milkcap,2026-03-31T21:47:51,"it kind of doesn't.... work? I press buttons and they don't respond, or they produce errors that only go away when I restart. Additionally, the app let me use my account without me verifying my email first, which was strange. I didn't even open the email; it just glitched out, tried to make me go through the whole sign up process again, and when I clicked the back button it logged me in automatically. It was weird and I didn't like it.",1,1
Darth Vader,2026-01-11T17:55:30,"Absolutely abysmal new UI I've been a lifetime subscriber for 4 years now. It was an amazing app, the best Id used for tracking. Now its slow and glitchy, loading takes 5 times longer than before, half the time it can't research items and you have to close and reopen to add the rest of your meal. Its limited the amount of macronutrients I can see at the top(seriously?), so you have to change pages and dig for it. I have a sneaking suspicion its to be able to play an ad for the free people.",1,1
Levi Ruble,2026-03-04T06:40:12,Tried again because MFP is changing too much. Kept crashing trying to even get my account set back up. Wouldn't let me continue without buying an annual plan and kept going back to start setting up a new plan. 🙄 Missing too much. So many foods from chain places aren't listed. Tried scanner many times on different products and it wouldn't work. Inaccurate nutritional information on various items. Will go back to MFP.,1,0
Blakely W,2025-12-04T16:55:29,I used this app for about a year consistently. I used the basic version which didnt include scanning or some other detailed features. As time went on there were more ads but I understand they need to make money from the basic version but the recent update where you can't see your macros and can only see calories was too much for me. macros are the foundation of healthy weight loss and hiding that basic necessity behind a pay wall is infuriating. make it a paid app at this point its useless now.,1,4
Louis Wilson,2026-01-28T23:32:07,"I don't want my health data stored in the cloud. I don't want an account, I just want to track calories on my local device. If you forced me to make an account from the start maybe that would be fine, but the fact that you made the app look usable without an account and wasted my time entering a bunch of data in order to trick me into creating an account afterwards is deceptive and disrespectful. I won't support a company which uses dark patterns.",1,2
Nick Phoenix,2025-11-24T17:14:32,"I have had a lifetime membership for a few years now. With the total change of the header that is at the top of your daily log, I am no longer interested in using this app. The development team seems to think that reducing the number of items viewable at a glance to three at a time is awesome. Previously, I could check my Total Calories,Protein,Fat,Carbohydrates,Cholesterol,Net Carbohydrates and fiber,all at the top of the screen. But now I can only pick three to see in a semi-circle. Lame!",1,6
A Google user,2019-01-10T12:23:29,"I've had this app for about 2 years and at first it was amazing, but now everything is only unlocked with ""premium"" and projections aren't given until a 7 day streak. The original weight loss projections were accurate without waiting. I have lost a lot of weight, but I'm not paying monthly for things on this app that used to be free. Definitely going to find a better app!",1,10
Brandi Thompson,2024-05-14T23:33:57,"I've had Lose It for years but in the last few months they have increased the number if pop ups and ads to the point where every click you get a new ad. Not only that, but now they are taking previously free features (barcode scanner) and locking them behind a pay wall. I understand that apps need to make a profit, but at this point it's just greed. I would have been more likely to buy membership if they were developing new advanced features, but taking free features is ridiculous.",1,109
A Perkinson,2025-01-09T15:35:50,"The app is just ""okay"". My biggest issue is how it does NOT usually any any information on vitamins and nutrition aside from macros and calories. This includes even when scanning the bar code on the label. I've spent time adding information, looking it up on usda website but honestly, I paid for a lifetime membership, they should have that already. I don't have to do that with MyFitness Pal, it's already there and free. So I paid to essentially have to work for them?",1,3
A Very Angry “Moosey” Mosen,2024-03-04T13:12:57,"Purchased lifetime since I'd been using the app for years at this point. Functionality is great, very useful, only ever had one hiccup that got resolved in a later patch anyway. After the latest update, I am getting ads for a 3rd party keto diet course that no matter how many times I say no thanks, it will not go away. It is very annoying to have a life time membership and STILL get ads, for a service I don't want, from a company that isn't LoseIt, under a membership that says I don't get ads.",1,118
Kristen,2025-01-02T05:34:22,"Update: It was working better for a few months, but now the bar code scanner and internet connection issues are back. I've used the app to off and on for years, but recently it won't load search results. It keeps stating that there is no internet connection. It happens if I'm on mobile data (with full bars) or WiFi. It's extremely frustrating. Calorie logging in useless if you can't find half the items you need. What's even more frustrating is that I pay for premium and it doesn't work.",1,55
Steve T,2024-07-24T02:25:08,"Been using this for a couple years. It was working great until about the last 3 months, now they're always pushing updates that seem to make it worse. The latest update effectively ruined the ability to create your own recipes. When you go in to input the total weight/servings for the recipe, instead of dividing the total calories by the weight for the servings, it now multiplies it. That's one of several bugs that have been creeping in lately where before everything worked perfectly.",1,72
A Google user,2019-03-22T16:57:15,"Regularly brought my battery down massively!!!! Tried this for a few weeks and liked the interface and I managed to keep it up for a while. But then I noticed that my battery was being dramatically drained. So I started the process of elimination and deleted the most recent apps I downloaded one at a time. And it turns out this app was the culprit. By the end of the day I usually expect my battery to be about 60% with this app it was dropping to 30%. Shame on these devs, shouldn't happen.",1,2
Jordon Reinbold,2024-06-10T00:01:41,"I had a lot of success with this app last year after moving to it from MyFitnessPal. I left that app because it started charging for the barcode scanner. Fast forward to today and I set it up for another round of weight loss and to my surprise they too have moved the barcode scanner to the paid section. I don't mind ads, but I'm not paying yearly for an app when free alternatives exist. I wouldn't mind paying an upfront price, but none of the features behind it's paywall are worth a subscribe",1,1
Retro Rebel,2024-03-07T09:54:20,"Terrible experience. The app frequently hangs and crashes, barcode scanning only works like 5% of the time, and pretty much everything is locked behind a premium subscription at this point. Worst of all there's ads CONSTANTLY. Every time you add food to a meal, it plays a full screen ad for 10-15 seconds. Plus a bunch of ""Verified"" foods are just completely incorrect. Don't bother using the app, it used to be decent but I'd pretty hostile to use now. Any other calorie counter is better than this",1,59
Chris P,2025-05-22T04:35:12,This is a great app easy to use. Customizable for your needs. And best of all it free and can be upgraded. Every food I eat is in it. The bar code scanner makes for easy entry of all food. You can copy previous meals to save time. update I purchased the life time plan and now years later after charging me $40 I'm suddenly down graded and they want me to pay a monthly premium. learn from my loss do not use this product or buy thier services. Google has a free app that does the same.,1,13
Kathleen Shaw,2022-10-19T22:53:46,"The app had me go through several questions for initial start up. I gave it my weight, height, goals, and it gave me a daily calorie limit. Once that was done, it loaded up the app... Only for it to have all my numbers wrong, answered questions wrong, goals wrong, and the timeline suddenly being limited to one year unlike two years in the start up questions.",1,1
S. C.,2024-03-19T00:18:56,"I've been a frequent user of Lose It throughout the years. Even paid for premium a few times. I'd just planned to start using it again only to find out that scanning barcodes is now a paid feature. Uninstalled the app on the spot. I'm not paying for a standard, basic feature—especially one that gives you incorrect nutritional info 95% of the time.",1,5
J B (HulkSmaaaash),2023-08-28T17:45:21,"I really like the app, but it lacks the level of integration similar apps have. I want a premium app that integrates with samsung health, but myfitnesspal is too expensive and doesn't offer a lifetime membership. This app is almost the same price for the subscription but does offer a lifetime subscription. Unfortunately, it lacks Samsung Health integration. In fact, it offers very little integration compared to MFP.",1,3
Nicole Baslin,2021-07-27T00:43:58,"I used to use this app because it was simple and easy to read and use. Now it's complicated, ugly interface, and EVERY click leads you to an ad for premium service, and also shows you features that are locked for non-payers. If it was a one time fee, I'd consider it. But it's a sub so forget it. Get off my phone. I'm replacing it with something else.",1,1
Chris Atherton,2024-02-29T04:28:16,"Loose it was recommend to me because of its accuracy of nutritional facts. It's not accurate. Tracked calories for years. My fitness pal ""free"" is more accurate. Probably others as well but I can't vouch for them. After a few weeks this app starts sending lots of ads & stops you from inputting your data as well. Looking forward to ""loosing this app"" & going back to something that is effective for my fitness goals.",1,21
Jay Harmon,2021-02-10T17:26:51,"Very frustrating to use. The database that this app draws from doesn't agree with the label on the package. In most cases you actually consume more calories than you think. Correcting the numbers is very difficult. I thought this app would save time counting calories but it has increased it a significant amount, while reducing the accuracy. Everywhere you look ""get premium and this feature will work"", can't even track exercise without paying $40. This app is more trouble than it's worth... FREE.",1,2
Cora Black,2022-07-19T16:52:47,"I've used lose it for a long time now and preferred it to mfp, but I got a new phone and forgot to install it for a little bit after and when I did now you can't even customize your BASIC calorie allowance! You can, but you've got to PAY PAY PAY! Don't get me wrong, I understand you gotta make money and gotta paywall a lot of stuff, but a fixed budget is the most basic feature. I don't want to consume 2500 calories a day, I would prefer to set to lower number. Will be sadly Uninstalling.",1,5
Eric Jenkins,2024-09-16T18:51:53,Was a Great app this was my review before they locked everything behind a pay wall. Now it's a useless app and not worth the hassle. love that most of the best features are free. It's great that I can share my meals with my wife who is also tracking and eating pretty close to the same thing. You can create recipes as well which really helps as most of the healthiest meals are going to be cooked from scratch instead of from a box.,1,7
Erik Kullerstrand,2023-04-11T10:41:24,"This app makes me sad now. I've used this app on and off for many years now. It used to be a lot better. Since the addition of ads the app is very slow and clunky. I used to zip through and add up all my food in no time but now it it's slow and frustrating. At least they're getting paid I guess. It's always at the expense of the user experience though. Just about like every other app and service I use, the product gets worse as the prices go up and you get nickel and dimed to death.",1,0
Angelo Cordova,2024-02-24T19:06:16,"I used to use this app it WAS very useful. But now with all the pop up ads. It freezes. Is inaccurate and simply just sucks. Uninstalled and reinstalled but to no avail. Some things are better left alone. But being an app that is a cash grabber I too will moving to another app. It's sad really because I had been using this app for years. It was easy to track with the scanner option but now it costs. I was a premium member but it had nothing to offer for the price, so I went back to basic.",1,5
MP Hedges,2023-09-26T04:26:20,"I've been using this app for at least 10 years. Some time ago, I decided to agree to pay $100 for lifetime premium. Looking back, not really worth it. VERY, very few ""verified foods"" and those that exist aren't accurate. App is very buggy when a user tries to edit (correct) erroneous nutrition data. Now, there is a notification that can't be cleared unless the user pays $20 for a useless education program. RUN - don't walk - to MyFitnessPal or Weight Watchers.",1,80
T C,2024-04-19T17:21:11,"I used this app (free version) over the years on and off. This time, they want money for the barcode scanner. I will never pay a subscription for an app. Maybe a one-time fee of 2 dollars or something (to get the scanner and basic app) but subscriptions are against my app philosophy. No thanks. I'll go somewhere else. Another customer lost!",1,95
Michael Brinkley,2021-09-22T09:20:05,"I tried the free app and it didn't allow me to post my meals. In fact I wasn't able to find the daily journal or start a food list. It continually informed me that I had to buy the upgrade to make it work. I have used other free diet apps over the years, putting up with the adds and they worked fine. This app, like the other new ones is too busy (if it worked). I am disappointed and shut it down.",1,0
katelyn harlan,2024-02-26T19:39:53,"This app took away features from the free version that have been there for years and now require payment for premium subscription in order to access the same stuff we could before. This app had the barcode scanner for free for years and now they want you to buy the premium subscription in order to use it. Honestly, that is just annoying. They just want as much money as they can get. This feature was literally free for they past like 5 years. This was my go too app but not anymore.",1,46
Michelle A.,2024-02-22T06:56:24,"Update 2/21/24 Won't import recipes from the web. Just gives an error message. Also won't give results when searching for recipes I haven't logged yet. Must be some kind of bug, but there's no way to report it. There's so much this app is lacking in terms of functionality. Really wished it synced with Google or Samsung health. Also printing out a food log is a pain, especially since I just want the food portion and nothing else. It could use some work but it's cheaper than others so 🤷.",1,18
a b,2024-04-24T18:55:39,"I was trying to decide between this and another free calorie app (netdiary). I kind of liked this one better, until the full page ads started popping up when I was right in the middle of logging meals. I understand having ads in a free app, but do they really need to be full page, comletely interrupting app use? Whenever I tried to ""X"" out of the full page ads the app would freeze, so I would close it out and when I went back whatever I was in the process of logging was lost. Frustrating!",1,54
Victoria Wright,2024-01-14T18:47:44,"I've been a user of this app off and on for years. Now barcode scanning is a premium feature?!?! Thanks but no thanks! I thought about going premium when I last started up just before the new year when scanning was free, now I most definitely will NOT pay for something I was getting for free. The content is user-added and not always accurate. NOW you have to pay to enter accurate data for the app?! Nah! I'm not paying so I can do what I'm paying for the app to do.",1,60
Pink Skull Rose,2024-02-27T03:15:52,"App actually works great. Track calories, plan meals, track progress, etc, and it comes with a lot of features to help you on your journey. The one star is due to how unsafe this app is. There's a lot of disgusting men that randomly send friend requests or messages, and harass users. Many request money. Lose It team refuses to do anything about it. There's no block feature. Use app at your own risk.",1,27
Olivia Moore,2022-12-03T18:08:52,"Originally I would have given this app 5 stars. I've been using it for 5 years and loved it. Now they have added huge pop up ads that play sound for multiple seconds so you cannot even close them right away. If you're going to have giant pop up ads, at least have them auto-mute. Some people log food in the office, at restaurants, etc. and would prefer not to force others around them to listen to an ad about knee pain.",1,6
Sam Schlemmer,2024-02-06T23:40:04,"When I first got this app a little over a year ago, it was great. Logging my foods was quick and easy! Now, logging foods has become slow and tedious because the app has changed too many tools to only be available with premium. Speaking of premium, the price is ridiculous for anyone using the app. This app is not special in any way for the price to be what it is. In my opinion i would not waste my time with this app and i would encourage you into finding a better app to use instead of this one.",1,17
Zachary Sam Zaiss,2022-08-22T16:34:25,"I was a huge fan and long term user: I liked that this app hits the sweet spot of tracking what I want to track, just the facts, no guilt. As happens sometimes, I lapsed in meal tracking for a couple months. When I came back, LoseIt blocked my access to tracking behind a wizard that guilted me for lapsing and made me write a paragraph about ""what would be different this time."" If I'm paying a subscription, then the core product (tracking) should be available, always, with zero friction.",1,0
Jewelianne W,2022-02-14T17:40:37,"Most frustrating app I've used. After going through set up and beginning my first food diary by adding my lunch, every item was added twice and I wasn't able to delete it once it was submitted. I did notice it before and checked all the doubles off then submitted it but it kept them all. I just want an easy, simple and no drama app. This wasn't it for me.",1,1
Jon Houchins,2023-03-20T21:32:53,"After 8 days I'm finding a different app. It seems to have issues with basic math. Edit; leave a negative review and they will delete your account. Basic math issues; adding food, it tells you the macros and then adds whatever it wants. I watched my goal date change every time I opened the app. Left 2 stars, changed it to one after discovering they deleted my account.",1,0
Joshua McCulloch,2025-01-03T15:35:59,"Shady cancellation practices. I wanted to cancel my yearly auto renew. The app tells me to log into the website by clicking 'login at top right'. That option isn't there, nothing is in the top right. Clicking the 'become a member or log in' opens up Google play to install the app. I've been clicking around the website for ten minutes and can't find a way to log in that doesn't direct me to the app, which I can't cancel the subscription from. This would have been a positive review otherwise.",1,180
Winnie Chan,2024-06-28T06:33:51,"Latest update wiped out the last 29 months of data after I declined a two-month trial subscription to the premium plan. I reached my present/ideal weight 10 years ago using LoseIt and now use it to track what I eat and record recipes, so losing all this data is really disappointing. It froze as I tried to log what I ate for dinner. eta: After all these years of adding items to the database, I'm being prompted to join premium to scan in bar codes. This is what ensh!ttification looks like.",1,58
Diane Clifford,2023-10-23T20:07:51,Edit on 10/23/23 Having issues today and getting customer service is arduous to say the least. They emailed me. I responded and an hour has gone by with no response from them. Very frustrating. This kind of customer service is no appropriate. I had to uninstall the app. I reinstalled and it lost all my info. Not even realizing I'm a premium member. All of their fixes don't work! At this point I just want my money back. I'm over it.,1,18
Emory Hunter,2023-02-16T02:24:09,App is awesome. I'm down 18 pounds in 46 days. Looking forward to losing more in the future. Update... I'm 143 days in and I just hit 35 lbs down and 5 inches in my pants. This app is amazing if you're diligent and stick to it. Edit: The addition of ads have made the app much more difficult to use. I'm now looking for another alternative. It's been great but this is a deal breaker.,1,5
Darren,2025-03-09T15:26:42,"I've been using this since the barcode fiasco with the other app, and I even pay to support the developer. Recently a pop up ad has started for something called Nutrisense, and it needs to stop. I'm not paying for no ads, just to get sponsored pop up ads. If it continues I'll just drop the app and move on to the next one like I've done in the past.",1,6
